row_index,column,clean_value,dirty_value,error_type
74,源IPv6,2408:8463:2b50:1fb7:442c:a6ff:fe80:8991,2408:::8463:2b50:1fb7:442c:a6ff:fe80:8991,格式错误
74,用户名,user_000075,user_00007,少写字符
75,IMEI,860000000000769,0000000000000,长度错误
75,上网认证类型,9999,,漏写
75,关联纬度,29.407500,999.999999,值域错误
75,基站类型,1,,漏写
75,基站编号,BS500000000076,,漏写
75,数据来源,124,未知,值域错误
75,源IP,10.75.25.226,999.999.999.999,值域错误
75,源IPv6,2409:8961:3753:565:70ea:47ff:fe19:5c2c,,漏写
75,用户名,user_000076,,漏写
76,IMEI,860000000000777,86000000000077,少写数字
76,IMSI,460061000000076,0000000000000,长度错误
76,上网认证类型,9999,未知,值域错误
76,关联经度,106.407600,,漏写
76,域名,mail16.example.cn,localhost,域名不完整
76,基站编号,BS500000000077,BS50000000007,少写字符
76,截获时间,1773556355,1773556355x,混入字母
76,源IP,10.76.32.239,10-76-32-239,格式错误
76,邮件中收件人信息,2700465095@qq.com,,漏写
77,IMEI,860000000000785,86000000000078,少写数字
77,IMSI,460071000000077,460071000000077x,混入字母
77,关联纬度,29.407700,"29,407700",小数点误写
77,基站编号,BS500000000078,BS500000000078_wrong,写错内容
77,源IP,10.77.39.2,999.999.999.999,值域错误
77,源IPv6,2408:8262:969a:57d2:5725:313c:7408:fde1,24088262:969a:57d2:5725:313c:7408:fde1,少写分隔符
77,邮件中发件人信息,12306@rails.com.cn,,漏写
78,IMSI,460081000000078,0000000000000,长度错误
78,域名,logininterface.mail.10086.cn,,漏写
78,基站类型,4,44,重复录入
78,截获时间,1773562864,,漏写
78,数据来源,111,1111,重复录入
78,用户ID,uid_100078,uid_100078_wrong,写错内容
79,关联纬度,29.407900,"29,407900",小数点误写
79,关联经度,106.407900,106.4079,精度缺失
79,基站编号,BS500000000080,BS500000000080_wrong,写错内容
79,数据来源,111,未知,值域错误
79,用户ID,13102664257979257,,漏写
80,IMSI,460001000000080,0000000000000,长度错误
80,上网认证类型,9999,9999.0,数字格式错误
80,关联经度,106.408000,,漏写
80,域名,mail0.example.cn,mail0。example.cn,中英文符号混用
80,源IP,10.80.60.41,999.999.999.999,值域错误
80,用户ID,13102661027169796,,漏写
80,邮件中发件人信息,updates@okx.com,unknown@example,域名不完整
81,IMEI,860000000000827,,漏写
81,上网认证帐号,auth_500081@access.example.cn,auth_500081@access.example.c,少写字符
81,关联纬度,29.408100,,漏写
81,基站编号,BS500000000082,BS500000000082 wrong,分隔符误写
81,截获时间,1773574211,00000000,长度错误
81,源IPv6,2408:8463:3100:122e:6033:e9e7:589b:50f2,24088463:3100:122e:6033:e9e7:589b:50f2,少写分隔符
81,用户名,user_000082,user 000082,分隔符误写
82,上网认证帐号,auth_500082@access.example.cn,,漏写
82,域名,mail2.example.cn,localhost,域名不完整
82,基站类型,3,,漏写
82,源IPv6,2409:8d60:430:33:5c3d:fee9:27f6:64bc,,漏写
82,邮件中发件人信息,noreply@tavily.com,,漏写
83,IMSI,460031000000083,,漏写
83,上网认证类型,9999,,漏写
83,关联纬度,29.408300,29.4083,精度缺失
83,基站类型,4,未知,值域错误
83,基站编号,BS500000000084,BS500000000084_wrong,写错内容
83,源IP,10.83.81.80,,漏写
83,用户ID,13102662085695303,13102662085695303_wrong,写错内容
84,上网认证类型,9999,未知,值域错误
84,源IPv6,2408:8463:1410:1e3e:b1bd:f0ac:5b1b:8676,24088463:1410:1e3e:b1bd:f0ac:5b1b:8676,少写分隔符
84,邮件中发件人信息,noreply@steampowered.com,,漏写
84,邮件中收件人信息,zht200723@qq.com,unknown@example,域名不完整
85,IMEI,860000000000868,86000000000086,少写数字
85,上网认证帐号,auth_500085@access.example.cn,,漏写
85,上网认证类型,9999,,漏写
85,关联经度,106.408500,106.4085,精度缺失
85,截获时间,1773504090,,漏写
85,源IPv6,2408:8462:9730:3d:c437:38ff:fe39:c23b,2409:::bad-ipv6,值域错误
85,用户名,user_000086,user_00008,少写字符
86,IMEI,860000000000876,0000000000000,长度错误
86,关联纬度,29.408600,"29,408600",小数点误写
86,关联经度,106.408600,106.4086,精度缺失
86,基站编号,BS500000000087,,漏写
86,截获时间,1773550120,1773550120x,混入字母
86,数据来源,111,1111,重复录入
86,源IP,10.86.102.119,,漏写
86,源IPv6,2408:8463:3750:146e:189c:979f:6703:bc10,2409:::bad-ipv6,值域错误
86,用户名,user_000087,user 000087,分隔符误写
86,邮件中收件人信息,2629072860@qq.com,2629072860@qqcom,少写符号
87,IMSI,460071000000087,0000000000000,长度错误
87,上网认证帐号,auth_500087@access.example.cn,,漏写
87,上网认证类型,9999,9999.0,数字格式错误
87,关联经度,106.408700,"106,408700",小数点误写
87,基站类型,3,,漏写
87,基站编号,BS500000000088,BS50000000008,少写字符
87,源IPv6,2408:8463:5660:9ba:b0d0:bcff:feb5:601d,2409:::bad-ipv6,值域错误
88,上网认证帐号,auth_500088@access.example.cn,,漏写
88,上网认证类型,9999,未知,值域错误
88,关联纬度,29.408800,29.4088,精度缺失
88,基站类型,4,44,重复录入
88,用户名,user_000089,user_000089_wrong,写错内容
89,IMSI,460091000000089,,漏写
89,上网认证帐号,auth_500089@access.example.cn,auth_500089@access.example.cn_wrong,写错内容
89,关联纬度,29.408900,999.999999,值域错误
89,截获时间,1773558403,00000000,长度错误
89,数据来源,802,802.0,数字格式错误
89,源IPv6,2408:8462:9c10:21b2:189c:d8ee:1218:af54,2409:::bad-ipv6,值域错误
89,邮件中发件人信息,service@edm.e-chinalife.com,,漏写
90,上网认证类型,9999,,漏写
90,基站类型,1,,漏写
90,源IP,10.90.130.171,999.999.999.999,值域错误
90,源IPv6,240e:430:3cc0:a052:78a4:8dff:fe58:97b5,240e:::430:3cc0:a052:78a4:8dff:fe58:97b5,格式错误
90,用户名,user_000091,user_000091_wrong,写错内容
91,基站编号,BS500000000092,BS50000000009,少写字符
91,截获时间,1773579983,00000000,长度错误
91,源IP,10.91.137.184,,漏写
91,邮件中发件人信息,sender000092@example.cn,sender000092@examplecn,少写符号
92,IMEI,860000000000934,86000000000093,少写数字
92,上网认证帐号,auth_500092@access.example.cn,auth 500092@access.example.cn,分隔符误写
92,关联纬度,29.409200,,漏写
92,关联经度,106.409200,"106,409200",小数点误写
92,基站类型,3,3.0,数字格式错误
92,截获时间,1773556047,177355604,少写数字
92,源IPv6,2408:8962:11:d3bc:368c:2799:8c61:d8d8,,漏写
92,用户ID,13102664276687693,,漏写
92,邮件中发件人信息,campus@quickmail.51job.com,,漏写
93,IMEI,860000000000942,,漏写
93,IMSI,460031000000093,46003100000009,少写数字
93,上网认证帐号,auth_500093@access.example.cn,auth_500093@access.example.c,少写字符
93,关联纬度,29.409300,"29,409300",小数点误写
93,域名,mail13.example.cn,mail13。example.cn,中英文符号混用
93,基站类型,4,,漏写
93,基站编号,BS500000000094,BS50000000009,少写字符
93,数据来源,124,未知,值域错误
93,用户ID,13102663038507291,,漏写
94,IMEI,860000000000959,0000000000000,长度错误
94,IMSI,460041000000094,,漏写
94,基站编号,BS500000000095,,漏写
94,数据来源,111,1111,重复录入
94,源IP,10.94.158.223,10-94-158-223,格式错误
94,邮件中收件人信息,1352332275@qq.com,unknown@example,域名不完整
95,IMSI,460051000000095,46005100000009,少写数字
95,上网认证帐号,auth_500095@access.example.cn,auth 500095@access.example.cn,分隔符误写
95,基站类型,1,,漏写
95,数据来源,802,8022,重复录入
95,源IP,10.95.165.236,10.95.165.23,少写字符
95,源IPv6,2409:8961:261a:308a:104a:62ff:fee8:8044,24098961:261a:308a:104a:62ff:fee8:8044,少写分隔符
95,用户ID,13102664691447649,,漏写
96,IMSI,460061000000096,46006100000009,少写数字
96,关联纬度,29.409600,"29,409600",小数点误写
96,截获时间,1773584357,1773584357x,混入字母
96,邮件中发件人信息,sender000097@example.cn,sender000097@examplecn,少写符号
97,IMEI,860000000000983,860000000000983x,混入字母
97,IMSI,460071000000097,,漏写
97,上网认证类型,9999,,漏写
97,关联经度,106.409700,999.999999,值域错误
97,基站类型,3,未知,值域错误
97,源IP,10.97.179.12,999.999.999.999,值域错误
97,源IPv6,2408:8462:7e00:a0:148b:4aff:fe7f:1f8f,,漏写
97,邮件中发件人信息,west@youth.cn,west@youthcn,少写符号
98,IMSI,460081000000098,46008100000009,少写数字
98,域名,mail18.example.cn,mail18example.cn,少写符号
98,用户名,user_000099,user_00009,少写字符
98,邮件中发件人信息,noreply@playerauctions.com,,漏写
99,IMSI,460091000000099,,漏写
99,域名,mail19.example.cn,,漏写
99,基站类型,5,5.0,数字格式错误
99,基站编号,BS500000000100,BS500000000100_wrong,写错内容
99,数据来源,124,,漏写
99,源IP,10.99.193.38,10.99.193.3,少写字符
99,邮件中发件人信息,marketing@zx-mailingling.airmessage.cn,marketing@zx-mailinglingairmessage.cn,少写符号
100,IMEI,860000000001015,860000000001015x,混入字母
100,IMSI,460001000000100,460001000000100x,混入字母
100,上网认证类型,9999,,漏写
100,基站类型,1,未知,值域错误
100,基站编号,BS500000000101,,漏写
100,用户ID,13102661969837369,1310266196983736,少写字符
100,邮件中发件人信息,ccsvc@message.cmbchina.com,ccsvc@messagecmbchina.com,少写符号
101,IMEI,860000000001023,,漏写
101,上网认证类型,9999,未知,值域错误
101,关联经度,106.410100,999.999999,值域错误
101,域名,mail1.example.cn,localhost,域名不完整
101,源IP,10.101.207.64,,漏写
101,邮件中发件人信息,didifapiao@mailgate.xiaojukeji.com,unknown@example,域名不完整
102,IMSI,460021000000102,0000000000000,长度错误
102,关联经度,106.410200,,漏写
102,基站类型,3,3.0,数字格式错误
102,源IP,10.102.214.77,10-102-214-77,格式错误
102,源IPv6,2408:8463:3760:3ed:488b:ab50:2082:de48,2409:::bad-ipv6,值域错误
102,用户名,user_000103,user_00010,少写字符
102,邮件中发件人信息,12306@rails.com.cn,12306 at rails.com.cn,邮箱格式错误
103,IMSI,460031000000103,0000000000000,长度错误
103,上网认证帐号,auth_500103@access.example.cn,auth_500103@access.example.c,少写字符
103,上网认证类型,9999,未知,值域错误
103,数据来源,124,,漏写
103,用户ID,13102663660447254,,漏写
103,用户名,user_000104,user_00010,少写字符
103,邮件中收件人信息,2635572758@qq.com,unknown@example,域名不完整
104,IMSI,460041000000104,460041000000104x,混入字母
104,上网认证类型,9999,99999,重复录入
104,关联经度,106.410400,106.4104,精度缺失
104,域名,mail4.example.cn,mail4example.cn,少写符号
104,基站编号,BS500000000105,BS500000000105 wrong,分隔符误写
104,用户ID,13102659666798691,13102659666798691_wrong,写错内容
104,用户名,user_000105,user 000105,分隔符误写
105,IMSI,460051000000105,0000000000000,长度错误
105,基站类型,1,,漏写
105,源IP,10.105.235.116,10.105.235.11,少写字符
105,源IPv6,2408:8463:2b30:1565:d0df:f6de:8fd:a6c7,24088463:2b30:1565:d0df:f6de:8fd:a6c7,少写分隔符
105,用户ID,13102661286508568,13102661286508568 wrong,分隔符误写
105,用户名,user_000106,user 000106,分隔符误写
106,IMEI,860000000001072,860000000001072x,混入字母
106,上网认证类型,9999,未知,值域错误
106,关联纬度,29.410600,,漏写
106,关联经度,106.410600,"106,410600",小数点误写
106,域名,mail6.example.cn,,漏写
106,基站编号,BS500000000107,BS50000000010,少写字符
106,截获时间,1773513357,00000000,长度错误
106,数据来源,111,未知,值域错误
106,源IPv6,2408:8262:7e59:6356:a003:db0:15e2:e498,,漏写
106,用户ID,13102661220965467,,漏写
106,用户名,user_000107,,漏写
106,邮件中收件人信息,196090971@qq.com,196090971@qqcom,少写符号
107,IMSI,460071000000107,,漏写
107,上网认证帐号,auth_500107@access.example.cn,,漏写
107,关联纬度,29.410700,999.999999,值域错误
107,关联经度,106.410700,999.999999,值域错误
107,数据来源,124,未知,值域错误
107,用户名,user_000108,user_00010,少写字符
107,邮件中收件人信息,canonf1@qq.com,,漏写
108,基站类型,4,未知,值域错误
108,基站编号,BS500000000109,,漏写
108,数据来源,111,未知,值域错误
108,源IPv6,2408:8262:5a5f:55ec:6c3b:25a1:6f1d:abcf,2409:::bad-ipv6,值域错误
108,用户ID,13102661397461644,,漏写
108,邮件中发件人信息,noreply@steampowered.com,unknown@example,域名不完整
109,上网认证帐号,auth_500109@access.example.cn,auth 500109@access.example.cn,分隔符误写
109,上网认证类型,9999,9999.0,数字格式错误
109,关联纬度,29.410900,29.4109,精度缺失
109,域名,mail9.example.cn,,漏写
109,基站类型,5,55,重复录入
109,基站编号,BS500000000110,BS500000000110_wrong,写错内容
109,源IPv6,2409:8d60:1015:8b2c:c4f4:c0ff:fe9d:c8e9,,漏写
109,用户ID,13102664141713303,13102664141713303 wrong,分隔符误写
109,用户名,user_000110,user_00011,少写字符
109,邮件中收件人信息,3116838807@qq.com,,漏写
110,IMSI,460001000000110,460001000000110x,混入字母
110,上网认证帐号,auth_500110@access.example.cn,auth_500110@access.example.cn_wrong,写错内容
110,关联经度,106.411000,999.999999,值域错误
110,域名,mail10.example.cn,localhost,域名不完整
110,截获时间,1773538742,177353874,少写数字
110,源IP,10.110.20.181,10.110.20.18,少写字符
110,用户ID,13102664224431284,13102664224431284 wrong,分隔符误写
110,邮件中收件人信息,3199556788@qq.com,3199556788@qqcom,少写符号
111,IMEI,860000000001122,0000000000000,长度错误
111,IMSI,460011000000111,46001100000011,少写数字
111,上网认证帐号,auth_500111@access.example.cn,auth_500111@access.example.cn_wrong,写错内容
111,基站编号,BS500000000112,BS500000000112 wrong,分隔符误写
111,截获时间,1773536174,1773536174x,混入字母
111,源IP,10.111.27.194,10-111-27-194,格式错误
111,用户名,user_000112,user_000112_wrong,写错内容
111,邮件中发件人信息,milkyai.dev@gmail.com,milkyaidev@gmail.com,少写符号
111,邮件中收件人信息,937624219@qq.com,,漏写
112,IMSI,460021000000112,46002100000011,少写数字
112,上网认证帐号,auth_500112@access.example.cn,auth 500112@access.example.cn,分隔符误写
112,上网认证类型,9999,99999,重复录入
112,关联经度,106.411200,,漏写
112,域名,mail12.example.cn,mail12example.cn,少写符号
112,基站类型,3,3.0,数字格式错误
113,IMSI,460031000000113,0000000000000,长度错误
113,上网认证帐号,auth_500113@access.example.cn,auth_500113@access.example.c,少写字符
113,上网认证类型,9999,,漏写
113,截获时间,1773539263,1773539263x,混入字母
113,数据来源,111,未知,值域错误
113,邮件中发件人信息,calendar@qq.com,unknown@example,域名不完整
113,邮件中收件人信息,2609582894@qq.com,2609582894 at qq.com,邮箱格式错误
114,IMSI,460041000000114,460041000000114x,混入字母
114,基站编号,BS500000000115,BS500000000115_wrong,写错内容
114,源IP,10.114.48.233,999.999.999.999,值域错误
114,邮件中发件人信息,sender000115@example.cn,unknown@example,域名不完整
114,邮件中收件人信息,receiver000115@example.cn,receiver000115 at example.cn,邮箱格式错误
115,IMEI,860000000001163,0000000000000,长度错误
115,关联经度,106.411500,"106,411500",小数点误写
115,基站类型,1,,漏写
115,截获时间,1773538303,,漏写
115,邮件中发件人信息,no-reply_at_patreon_com_x9pxx9bppk_bd9f37e2@privaterelay.appleid.com,,漏写
116,IMEI,860000000001171,860000000001171x,混入字母
116,上网认证类型,9999,未知,值域错误
116,关联经度,106.411600,"106,411600",小数点误写
116,数据来源,124,,漏写
116,邮件中收件人信息,70772323@qq.com,70772323 at qq.com,邮箱格式错误
117,IMEI,860000000001189,860000000001189x,混入字母
117,上网认证类型,9999,未知,值域错误
117,基站类型,3,3.0,数字格式错误
117,基站编号,BS500000000118,,漏写
117,源IPv6,2408:8262:1915:1aec:9e54:c69b:fb50:bd91,,漏写
117,用户ID,13102662422775709,1310266242277570,少写字符
117,用户名,user_000118,,漏写
117,邮件中收件人信息,1397901213@qq.com,,漏写
118,上网认证帐号,auth_500118@access.example.cn,,漏写
118,关联纬度,29.411800,"29,411800",小数点误写
118,基站编号,BS500000000119,,漏写
118,截获时间,1773541685,177354168,少写数字
118,数据来源,111,未知,值域错误
118,源IP,10.118.76.35,10-118-76-35,格式错误
118,源IPv6,2408:8463:1420:307f:1887:a7ff:fe17:fda,24088463:1420:307f:1887:a7ff:fe17:fda,少写分隔符
